entry_id,thread_title,post_text_clean,post_text,post_timestamp,post_number_in_thread,post_id,post_link,post_user,post_user_badge,post_user_profile_image,post_user_link,post_reply_to_post_number,post_reply_to_post_link,post_reply_to_post_id
324,How quickly does PPMS progress?," My husband was dx with ppms in 2000 after having weakness in his right leg for a few years. He was 45. I think his progression was fairly typical: started using a cane in 2003, then two canes by 2006. By 2008 he was using a scooter for outside trips and had to give up driving. By 2010 he could no longer walk and graduated to a wc. We also installed a stairlift in our two storey home. He was able to get on and off the wc with assistance for a couple of years, but beginning in y 2013 could no longer do so and we purchased Hoyer Lift. By this time his speech and upper body were affected, including his hands, and he could no longer feed himself. We sold our home in 2015 and moved into a condo with a live-in aide as I could no longer take care of him alone. He declined rapidly after that and was having great difficulty speaking and swallowing. He was more or less bed bound. There were also cognitive challenges. In early 2018 he was taken to the hospital for vomiting and we were told he had aspirated bowel contents. Sepsis and respiratory failure took him four days later.  This disease destroyed my beautiful, athletic husband and our dreams of a happy future in retirement. My prayer go out to those of you suffering, including family members and spouses. ","<p>My husband was dx with ppms in 2000 after having weakness in his right leg for a few years. He was 45. I think his progression was fairly typical: started using a cane in 2003, then two canes by 2006. By 2008 he was using a scooter for outside trips and had to give up driving. By 2010 he could no longer walk and graduated to a wc. We also installed a stairlift in our two storey home. He was able to get on and off the wc with assistance for a couple of years, but beginning in y 2013 could no longer do so and we purchased Hoyer Lift. By this time his speech and upper body were affected, including his hands, and he could no longer feed himself. We sold our home in 2015 and moved into a condo with a live-in aide as I could no longer take care of him alone. He declined rapidly after that and was having great difficulty speaking and swallowing. He was more or less bed bound. There were also cognitive challenges. In early 2018 he was taken to the hospital for vomiting and we were told he had aspirated bowel contents. Sepsis and respiratory failure took him four days later.</p><p>This disease destroyed my beautiful, athletic husband and our dreams of a happy future in retirement. My prayer go out to those of you suffering, including family members and spouses.</p>",06 Dec  2019 at 9:19 pm,#6,417628,https://community.mssociety.org.uk/comment/417628#comment-417628,mugs68,,,https://community.mssociety.org.uk/users/mugs68,,,
325,How quickly does PPMS progress?," Hi Mugs68,  Thank you so much for taking the time to share your heart-breaking experience with me. I am so sorry for all that you and your husband went through.I think that you are a truly incredible person to have provided the love, support and presence for your husband. ","<p>Hi Mugs68,</p><p>Thank you so much for taking the time to share your heart-breaking experience with me. I am so sorry for all that you and your husband went through.I think that you are a truly incredible person to have provided the love, support and presence for your husband.</p>",07 Dec  2019 at 10:47 am,#7,417642,https://community.mssociety.org.uk/comment/417642#comment-417642,,,,,(Reply to #6),https://community.mssociety.org.uk/forums/primary-progressive-ms/how-quickly-does-ppms-progress#comment-417628,417628
326,Refused ocrelizumab please help," I believe that there are conditions tobe met in order to be prescribed the drug. Evidence of activity being one such condition. With a history of cancer, I won't be able to get the drug either. I cried in the neurologists room when I was told this. I had great hopes for it. ","<p>I believe that there are conditions tobe met in order to be prescribed the drug. Evidence of activity being one such condition. With a history of cancer, I won't be able to get the drug either. I cried in the neurologists room when I was told this. I had great hopes for it.</p>",31 Dec  2019 at 3:53 pm,#2,418336,https://community.mssociety.org.uk/comment/418336#comment-418336,poppy6488,,"<img src=""https://community.mssociety.org.uk/sites/default/files/styles/ms_user_myhomepage/public/sml%20arnie.jpg?itok=GYvzGoMe"">",https://community.mssociety.org.uk/users/poppy6488,,,
327,Refused ocrelizumab please help," There are several conditions to be met, the first of which seems to be evidence of progression on a recent MRI. Then there are things like not very long (15 years!!!) since diagnosis andEDSS of less than 6.5. So, if there are no new lesions then I suppose that's that - so very disappointing. I've had my MRIbut haven't yet had a consultant's appointment to discuss the results. I'm keeping my fingers (and toes!) crossed. ","<p>There are several conditions to be met, the first of which seems to be evidence of progression on a recent MRI. Then there are things like not very long (15 years!!!) since diagnosis andEDSS of less than 6.5. So, if there are no new lesions then I suppose that's that - so very disappointing. I've had my MRIbut haven't yet had a consultant's appointment to discuss the results. I'm keeping my fingers (and toes!) crossed.</p>",31 Dec  2019 at 7:43 pm,#3,418346,https://community.mssociety.org.uk/comment/418346#comment-418346,moirah,,,https://community.mssociety.org.uk/users/moirah,,,
328,Refused ocrelizumab please help," No problem thankyou for replying. This is so unfair I have an appointment in April I will too discuss with them on how I can become eligible somehow. 
Ok thanks and happy new year  ","<p>No problem thankyou for replying. This is so unfair I have an appointment in April I will too discuss with them on how I can become eligible somehow.<br>
Ok thanks and happy new year </p>",01 Jan  2020 at 3:12 pm,#4,418368,https://community.mssociety.org.uk/comment/418368#comment-418368,newbie8,,,https://community.mssociety.org.uk/users/newbie8,,,
329,Refused ocrelizumab please help," I wish you luck but if the lesions are not active you wont get it! Why not try pushing for Fampridine(fampyra)?  When one door closes 'battered down' the next one! Keep an eye on what's happening Google/MS website. When you are told no, think of something you can get. Happy new Year and welcome M ","<p>I wish you luck but if the lesions are not active you wont get it! Why not try pushing for Fampridine(fampyra)?</p><p>When one door closes 'battered down' the next one! Keep an eye on what's happening Google/MS website. When you are told no, think of something you can get. Happy new Year and welcome<img alt=""heart"" height=""23"" src=""https://community.mssociety.org.uk/sites/all/libraries/ckeditor/plugins/smiley/images/heart.png"" width=""23"">M</p>",02 Jan  2020 at 4:35 pm,#5,418397,https://community.mssociety.org.uk/comment/418397#comment-418397,hellms,,,https://community.mssociety.org.uk/users/hellms,,,
330,Ocrelizumab," Hi all, haven't been on here for a few years so feel like a newbie.  I'm having my first infusion of Ocrelizumabin November and am worried about the risk of cancer and is PML a risk and if so how is it monitored.  Doesn't help that I suffer from anxiety andI'm so worried I'll end up worrying myself into a relapse!  Can anybody help me please ?  Susan ","<p>Hi all, haven't been on here for a few years so feel like a newbie.</p><p>I'm having my first infusion of Ocrelizumabin November and am worried about the risk of cancer and is PML a risk and if so how is it monitored.</p><p>Doesn't help that I suffer from anxiety andI'm so worried I'll end up worrying myself into a relapse!</p><p>Can anybody help me please ?</p><p>Susan</p>",09 Sep  2019 at 8:45 am,#1,86359,https://community.mssociety.org.uk/forums/ms-news-and-announcements/ocrelizumab-0,susierach,,,https://community.mssociety.org.uk/users/susierach,,,
331,Ocrelizumab, Facebook is probably your best bet for personal experiences.   https://www.facebook.com/groups/457945101467239/?hc_location=group    https://www.facebook.com/groups/330956817564661/  ,"<p>Facebook is probably your best bet for personal experiences.</p><p><a href=""https://www.facebook.com/groups/457945101467239/?hc_location=group"">https://www.facebook.com/groups/457945101467239/?hc_location=group</a></p><p><a href=""https://www.facebook.com/groups/330956817564661/"">https://www.facebook.com/groups/330956817564661/</a></p>",09 Sep  2019 at 6:08 pm,#2,414106,https://community.mssociety.org.uk/comment/414106#comment-414106,whammel,I have MS,"<img src=""https://community.mssociety.org.uk/sites/default/files/styles/ms_user_myhomepage/public/Reg%20025_0.jpg?itok=CFIwnWTk"">",https://community.mssociety.org.uk/users/whammel,,,
332,Ocrelizumab," Hi I started Ocrevus with 2 other ladies in march this year,the first infusion is a half dose then 2 weeks later the second half dose.Believe me I was so anxious which didn't help and I did have some mild side effects .However just had full dose Ocrevus this week (12th)and I feel so well and the only mild side effect was a sore mouth.  I cant say about cancer/PMLrisk but i can tell you I feel so much more energised the best i have felt for some time.You bloods and urine are monitored 2 weeks prior to infusions and if any abnormal markers are highlighted this will be discussed with you (no problems for any of us so far)  The other 2 ladies who I keep in touch with are well and no serious side effects.  All the best ","<p>Hi I started Ocrevus with 2 other ladies in march this year,the first infusion is a half dose then 2 weeks later the second half dose.Believe me I was so anxious which didn't help and I did have some mild side effects .However just had full dose Ocrevus this week (12th)and I feel so well and the only mild side effect was a sore mouth.</p><p>I cant say about cancer/PMLrisk but i can tell you I feel so much more energised the best i have felt for some time.You bloods and urine are monitored 2 weeks prior to infusions and if any abnormal markers are highlighted this will be discussed with you (no problems for any of us so far)</p><p>The other 2 ladies who I keep in touch with are well and no serious side effects.</p><p>All the best</p>",15 Sep  2019 at 6:42 pm,#3,414392,https://community.mssociety.org.uk/comment/414392#comment-414392,kerste,,,https://community.mssociety.org.uk/users/kerste,,,
333,Ocrelizumab," Cheers Kerste, it sounds like good news for you and your new friends. Are you all in the PPMS category?  Susie R, you mention ""worrying yourself into a relapse"" before you begin Ocrevus in November. I thought the new drugis only being offered to PPMS for now &amp; funded by NHS England. Althoughit's possible, but very rare,to have relapses with PPMS.  My MS Nurse has begun the arrangements for me to have a new MRI &amp; a new, thorough assessment by a Neurologist who happens to specialise in PPMS. Like you, I'm concerned about the side effects.  Chrissie x ","<p>Cheers Kerste, it sounds like good news for you and your new friends. Are you all in the PPMS category?</p><p>Susie R, you mention ""worrying yourself into a relapse"" before you begin Ocrevus in November. I thought the new drugis only being offered to PPMS for now &amp; funded by NHS England. Althoughit's possible, but very rare,to have relapses with PPMS.</p><p>My MS Nurse has begun the arrangements for me to have a new MRI &amp; a new, thorough assessment by a Neurologist who happens to specialise in PPMS. Like you, I'm concerned about the side effects.</p><p>Chrissie x</p>",16 Sep  2019 at 11:08 pm,#4,414452,https://community.mssociety.org.uk/comment/414452#comment-414452,chrissie52,I have MS,,https://community.mssociety.org.uk/users/chrissie52,,,
334,Bottom solutions," Oh I'm pleased to hear that Steve, I do keep getting told the air ones'sare the 'gold standard'  I suppose someone has to justify the exorbitant cost of them!  Elaine    ","<p>Oh I'm pleased to hear that Steve, I do keep getting told the air ones'sare the 'gold standard'</p><p>I suppose someone has to justify the exorbitant cost of them!</p><p>Elaine<img alt=""smiley"" height=""23"" src=""https://community.mssociety.org.uk/sites/all/libraries/ckeditor/plugins/smiley/images/regular_smile.png"" width=""23""></p><p></p>",05 Jan  2020 at 6:29 pm,#5,418495,https://community.mssociety.org.uk/comment/418495#comment-418495,hitfl,,,https://community.mssociety.org.uk/users/hitfl,(Reply to #4),https://community.mssociety.org.uk/forums/primary-progressive-ms/bottom-solutions#comment-418488,418488
